SID,Text,Like Count,Reply Count,Retweet Count,NewFinal,label,sentiment
465,what is happening in afghanistan is extremely sad it is a reminder to all of us that we are all our own here usabetrayed afghanistanburning,0,0,0,E,2,negative
466,cã¢ââmon man chuck u arenã¢âât going to lay this ridiculous act by dingbat biden on trump of bringing troops so quickly out of afghanistan if biden had any clue he would of drawn down usa troop presenceã¢ââ¦,0,2,0,E,2,neutral
467,best gift to american policy late isi director predicting yrs ago that just as it is said isi defeated soviets in afghanistan wit help of d usa it will also be said in future dat isi beat d usa in afghanistan wit help of d usa sadly d usa never saw it,0,0,0,E,2,neutral
468,two people who wouldve been very happy today kabul taliban,18,0,9,E,2,neutral
469,as they go the freedom fades from now on the faces of the womans will me fully covered in public no education no job no freedom afghanistan kabul,2,0,1,E,2,neutral
470,the worst countries for women afghanistan isnã¢âât on the list,3,0,2,E,2,neutral
471,what the hell is going on in afghanistan ã¢ââ¦,1,0,1,E,2,negative
472,i dont know if its just me but i find it appalling that all of the united nations never came together to eradicate the taliban and alqaeda once and for all my heart is breaking for all of the innocent people that will be murdered tortured and viciously raped by the taliban,0,0,0,E,2,negative
473,world is watching in horror whats happening in afghanistan some pakistanis bring up malala and now shes trending in india with tweets on why are you silent where is the sense trolling for the sake of it,0,0,0,E,2,neutral
474,it so sad that after all our soldiers killed or with disabilities due to serving in afghanistan which is now back in the hands of the taliban,0,0,0,E,2,negative
475,as a lecturer i canã¢âât imagine being targeted for being a woman and teaching female students for afghanwomen in professions the taliban prohibited ie all roles in public life their livelihoods even lives are at risk they must be supported and protected afghanistan kabul,76,4,19,E,2,neutral
476,over the years a regular part of news from afghanistan since the fall of taliban has been the change in the life of women attending schools colleges working and even in the military now as kabul has fallen i fear what will happen to these women,0,0,0,E,2,negative
477,it is shame on usa and unwhich boast as world fathersfor just watching and sitting quiet not taking any actions in afghanistanun and usa has no moral authority any more to dictate the world it is pityun must be overhauled with country like india leading from frontu agree,0,0,0,E,2,neutral
478,in the last 20 years very much money was invested in the training and equipment of the afghan national army and police forces they offered very little resistance against the taliban writes why shortly before he had to leave kabul,0,0,0,E,2,neutral
479,congratulations we now truly have a terrorist run state in afghanistan lucky taliban,2,0,1,E,2,neutral
480,what will be the new independence day of afganistan ashrafghani afganistanburning taliban kabul,0,0,0,E,2,neutral
481,kabul has fallen hope future of afghanistan will be prosperous taliban,0,0,0,E,2,positive
482,americans being shocked by the fact that afghanistan army whom they wasted an enormous amount of money training and equipping totally refused to fightã°ââ¤â¦ã¢ââã¢ââã¯â¸âtotal lack of understanding of local realities theyre just mercenaries without any belief in the usainstalled government,0,0,0,E,2,negative
483,joe biden has a strong message for the taliban what ice cream flavor do you like most,3,2,0,E,2,neutral
484,we nominate for presidency of afghanistan in transition govt afterall he is an afghan everyone plz give him a chance though at the moment he wants to use benefits of being an mna in assembly of pakistan ptmexposed kabulhasfallen,2,0,0,E,2,neutral
485,there are better voices to talk about afghanistan but i know sometimes big huge events are hard to feel it is easier to feel the personal and there are links between theeleventhtrade and the todays events if you need a way to enter the unfolding pain maybe this will help,2,2,3,E,2,neutral
486,so troops from all over worked 20 years there for nothing theyã¢ââre just handing it over to the taliban,2,2,0,E,2,neutral
487,i would like to voice my support to the afghans i met and befriended while in europe they suffered silently marginalized discriminated and victims of hate crimes the world ignored their plight and cries for help as hopeless as i feel my thoughts are with afghanistan today,30,1,3,E,2,neutral
488,so awful and sad ã¢ââthe taliban ruled afghanistan for 5 years until the usa invaded in 2001 under their strict interpretation of islam women were forbidden to work receive an education or leave their homes without being accompanied by male relativesã¢ââ,0,1,0,E,2,negative
489,taliban is on the verge of taking over kabul things are happening as though theres no covid19 at all,7,1,0,E,2,neutral
490,usa is champion in fleeing last moment one shouldnt trust such friend top picture usa fleeing from vietnam bottom one usa fleeing from afghanistan kabul ashrafghani talibans pakistan,1,0,0,E,2,neutral
491,taliban afghanistan kabul 2021 and saigon1975 both failed usa policy biden administration is leaving to easily the country mistake to negotiate a peace settlement with taliban all the costs of last 20 years for nothing analysis what went wrong,0,0,0,E,2,negative
492,experts didnt underestimate the talibans skill and might they overestimated the afghan ppls will and desire to fight them the taliban took over without a fight the experts have yet to understand what that even means you cant take over a country that isnt a real country,0,0,0,E,2,neutral
493,biden and his teamã¢ââs assessment of postwithdrawal was either so optimistic or came from a place of good faith sadly theyã¢ââve been proved wrong waking up to afghanistan falling to religious idiots again is not the best feeling on a day when celebrates its 75th independence day,1,0,0,E,2,negative
494,does he even know what he is talking afghanistanburning afghanistan,3,2,4,E,2,neutral
495,after what i see in afghanistan i fear my life living among people holding similar islamic ideology like taliban tb in india the noises from the mosque scare me as they sound similar to ones echoed by tb in afg darrkamaholhai we want a hindu nation,3,0,1,E,2,neutral
496,afghanistan bbc and bt sport take note hate just won,0,0,0,E,2,neutral
